content,tag,github,protocol_id
Frågan om en biståndspolitisk översyn har rests många gånger under de senaste åren också här i riksdagen Syftet har då oftast varit avgränsat till en starkare betoning av något av de existerande biståndsmålen eller till införande av nya mål Denna interpellation betonar snarare behovet av en helhetssyn för utvecklingssamarbetet anpassad till vår tid,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1268,prot-199899--030
De mänskliga rättigheterna hålls fram som bärare av ett sammanhållet värdesystem för internationellt samarbete Demokratin står starkare i världen Ekonomierna integreras allt snabbare Afrikas Asiens och Latinamerikas vägval påverkar också Sveriges ekonomi och välfärd Miljön och befolkningsfrågorna är några av de frågor av global räckvidd som kräver gemensamma svar Utveckling i dag är alltmer en fråga om hur vi gemensamt hanterar vår framtid,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1278,prot-199899--030
Partnerskapstanken styr alltmer våra sätt att samarbeta,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1289,prot-199899--030
Fred demokrati och utveckling är intimt sammanlänkade Utifrån förståelsen av den helheten av fred demokrati och utveckling utformas Sveriges internationella ansvarstagande intressen och samarbete Att bidra till att höja de fattiga folkens levnadsnivå som det uttrycktes 1962 är för biståndets del grundläggande och äger alltjämt sin giltighet Att utrota fattigdomen under överskådlig tid är en möjlig uppgift och det som i grunden motiverar vårt stora biståndsengagemang,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1294,prot-199899--030
Under senare år har både Sida och regeringen bedrivit ett intensivt förändringsarbete Riksdagen har diskuterat drivit på och bekräftat denna policyförnyelse I en rad skrivelser till riksdagen har biståndspolitiken utvecklats och anpassats både med hänsyn till de förändrade förutsättningarna och till de ökade erfarenheterna av och kunskaperna om utvecklingssamarbetet Det har också resulterat i nya handlingsplaner riktlinjer och handböcker för biståndets genomförande Samtidigt har en omfattande omorganisation skett av biståndsadministrationen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1306,prot-199899--030
På många sätt har därför förutsättningar skapats för ett modernt och effektivt svenskt bistånd inför,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1319,prot-199899--030
2000talet Utvecklingssamarbetets roller samarbetspartner och metoder förändras ständigt Behovet av koherens mellan olika politikområden kommer att öka på både nationell europeisk och internationell nivå Biståndet integreras i den vidare utrikespolitiken exempelvis säkerhets och handelspolitiken,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1325,prot-199899--030
De skrivelser som regeringen presenterat om fattigdomsbekämpning demokrati och mänskliga rättigheter samt jämställdhet och hållbar utveckling utgör grundstommen i en översyn av biståndsmålen inför,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--030.xml#L1334,prot-199899--030
Ryssland Det vore i så fall väldigt intressant att få veta vilka det är,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1668,prot-199899--069
Vad gäller Lennart Klockares fråga om att tänka mer strategiskt på samarbetet i Barentsregionen kan jag svara att vi avser att arbeta strategiskt tillsammans med människor näringsliv och myndigheter i Norrbotten och i Västerbotten för den delen för att utveckla samarbetet i hela denna region på ett mer konstruktivt och tom mer aktivt sätt än som har varit fallet hittills,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1674,prot-199899--069
Anf 22 OLLE LINDSTRÖM (m),intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1683,prot-199899--069
Fru talman Harmonisering av skatter och lagstiftning om konkurrensneutralitet har att göra med gränspassagen SverigeFinland FinlandRyssland,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1687,prot-199899--069
Jag vill nog inte ägna tiden åt detta just nu eftersom det är jag som är frågeställare och statsrådet som är besvarare Vi kan ta den debatten vid ett annat tillfälle,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1693,prot-199899--069
Låt mig ändå säga att om statsrådet nu vill kalla mig okunnig och illvillig så faller detta omdöme också på många andra,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1700,prot-199899--069
Jag har haft kontakter med bla Swedish Center i,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1706,prot-199899--069
Luleå Där har man ungefär samma uppfattning om regeringens engagemang i detta område Forskare i,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1711,prot-199899--069
Umeå har också samma uppfattning Det näringsområdesutskott som är valt av länderna har inte alls någon politisk anknytning till Moderaterna så att det ur den synpunkten skulle kunna vara fråga om illvillighet Utskottet har också poängterat skillnaden mellan parternas engagemang i Barents arktiska råd,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1717,prot-199899--069
Alltså menar jag att vi i alla fall inte i tillräcklig grad har engagerat oss här på samma sätt som i det övriga,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1726,prot-199899--069
Östersjösamarbetet Det är viktigt att det förs fram i en debatt även i denna kammare,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1732,prot-199899--069
Jag deltog i den regionalpolitiska debatten under samma vecka som vi hade allmänpolitisk debatt Jag trodde att näringsministern då skulle ta upp denna fråga men han gick härifrån innan jag hann gå upp i talarstolen Därför fick vi ingen debatt i frågan Därför ställde jag en interpellation,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1738,prot-199899--069
Jag skulle kunna fortsätta ytterligare ett tag och ta upp just dessa bitar som betyder så mycket för en glesbygd med få företag och stor arbetslöshet Arbetslösheten i hela Tornedalen är mycket mycket större än i övriga Sverige Därför är detta en viktig fråga,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1747,prot-199899--069
Anf 23 Statsrådet LEIF PAGROTSKY (s),intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1754,prot-199899--069
Fru talman Det var en överraskning för mig Jag trodde att detta var en interpellationsdebatt Jag har debattregler framför mig och där står om deltagarna i debatten Olle Lindström säger att det inte är en debatt där vi skall debattera med varandra utan jag skall snällt svara på frågor från interpellanten som är den som bestämmer vad det skall pratas om Det var ursäkten för att inte svara på den enda lilla fråga jag ställde i denna debatt som jag föredrar att kalla det,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1758,prot-199899--069
Den handlar om vad han själv avser när han säger att vi skall harmonisera våra skatter med Rysslands,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1770,prot-199899--069
Jag tycker att det var en konstig fråga och jag vill ha ett klargörande av vad han egentligen syftar på och om jag har missförstått eller inte Han valde att ducka undan och säga att det minsann är statsrådet som skall svara och att det är han som ledamot som ställer frågor Någon debatt skall vi inte ha,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/199899/prot-199899--069.xml#L1776,prot-199899--069
Anf 140 JOHAN LÖNNROTH (v) replik,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9723,prot-19992000--115
Fru talman Att jag står bakom denna reservation betyder att jag mycket väl kan tänka mig att lagstiftningen utformas på ett sådant sätt att den inte hindrar just den här omedelbara publiceringen Jag hoppas verkligen att vi ska kunna konstruera lagen på ett sådant sätt att den inte innebär ett hinder för att komma så långt,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9727,prot-19992000--115
Jag vill säga ytterligare några ord om det andra resonemanget kring reservation 1 Det är ju riktigt att vi inte har haft möjligheter  vi har inte de utredningsresurserna  att göra de riktigt djupsinniga analyserna av huruvida Riksbanken verkligen har behandlat övre och undre toleransnivån på ett likvärdigt sätt när det gäller inflationsmålet Det är ju riktigt så långt Det är klart att det är en bedömning som vi har gjort Och det präglar inte bara Riksbanken Jag har ju den uppfattningen att hela den politiska debatten har genomgått en förskjutning under de senaste fem sex eller sju åren från att betona sysselsättningsmålet till att betona inflationsmålet på ett något ensidigt sätt Och då menar jag alltså den övre gränsen för inflationsmålet,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9736,prot-19992000--115
Jag är alltså så konservativ att jag i stort sett står bakom den politiska linje som tex finns i Ja,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9752,prot-19992000--115
Bergqvists reservation till 1993 års riksbanksutredning  jag hoppas att det är okej att jag för femtioelfte gången hänvisar till den Hela det politiska spektret har tycker jag förskjutits åt det ensidiga inflationsbekämpandet,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9758,prot-19992000--115
Vi är helt överens om att inflationen måste hållas på en rimlig nivå och hållas låg men det har blivit en överbetoning i monetarismens namn Nu är det enbart inflationen som är den stora fienden Det talas allt mindre om det avgörande sysselsättningsmålet,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9766,prot-19992000--115
Anf 141 JAN BERGQVIST (s) replik,intro,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9773,prot-19992000--115
Fru talman Johan Lönnroth har faktiskt inget bra underlag för sin bedömning vad gäller det här med asymmetri Vad vi under senare år har erfarenhet av är ju att man har legat lågt när det gäller inflationen,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9777,prot-19992000--115
Men hur Riksbanken skulle agera om man låg motsvarande över målet har vi ingen erfarenhet av så det är faktiskt lite svårt att göra en jämförelse Jag tycker att finansutskottets värdering ska försöka hålla sig till grundvalen alltså att det finns ett ordentligt underlag när sådana här bedömningar görs Det gör att jag tycker att ett sådant underlag inte finns,seg,https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/19992000/prot-19992000--115.xml#L9785,prot-19992000--115
