content,tag
Vad jag vill ha svar på är vad man har för strategi Vad har man för redskap för att få en likartad tolkning av folkrätten Annars blir rättssäkerhetsbegreppet rätt lösligt och inte användbart Det skulle jag vilja ha ett svar på inledningsvis,seg
Anf 187 Utrikesminister LAILA FREIVALDS (s),note
Fru talman Cecilia Wigström säger att vi har visat passivitet i ärendet Dawit Isaak och det måste jag faktiskt protestera mot Passivitet har det verkligen inte varit fråga om Och att vi skulle ha reagerat först långt efter att vi hade fått veta att han var i fångenskap är inte sant Eftersom han har dubbelt medborgarskap fick vi inte information om att han var tillfångatagen förrän hans hustru upplyste oss om det och då reagerade vi genast,seg
Problemet med honom i förhållande till andra ärenden han är inte ensam om den här problematiken vill jag understryka är det problem vi har med att vi i Sverige accepterar dubbelt medborgarskap Det gör man inte i alla länder Eritrea erkänner inte dubbelt medborgarskap Eftersom man inte kan resa in i landet på annat sätt än genom att uppvisa sitt eritreanska pass och ansöka om att få verka där i det här fallet som journalist med hänvisning till att man är eritrean åberopas detta av de eritreanska myndigheterna som ett bevis för att han är eritreansk medborgare och de accepterar inte att vi hävdar att han är svensk medborgare Detta är grunden för de svårigheter vi har att komma längre i ärendet än vi har gjort Och vi har inte kommit någonstans egentligen det måste jag erkänna Detta är ett stort problem Det hänger samman med problematiken att inte alla länder erkänner dubbla medborgarskap,seg
Vi fortsätter att hävda att han är svensk medborgare att vi har rättigheter och att vi vill få information och besöka honom Vi vill sätta press på Eritrea Det är därför vi samarbetar med EUländerna Det har naturligtvis betydelse om alla EUländer agerar likartat i den här situationen,seg
Frågan ställdes om vi på plats har försökt att göra någonting Självklart Vi har gått så långt att vi har bytt vår representation i Eritrea från att komma från Etiopien till att vara en ambassadör stationerad i Stockholm Därigenom har han möjligheten att på plats kunna begära att få besöka den person som vi hävdar är en svensk medborgare Vi får se hur det går Den nye ambassadören har ännu inte fått alla formaliteter i ordning men så fort han har det kommer han att åka ned och försöka att på plats göra det som vi inte har lyckats åstadkomma härifrån,seg
När det gäller Peter Althins fråga om vad vi gör när det finns olika tolkningar av folkrätten vill jag säga att vi naturligtvis måste arbeta för att vidareutveckla folkrätten materiellt men också synen på det existerande regelverket Den idé som vi senast tänkt oss att vi ska genomföra är att samla de folkrättsexperter som finns till ett seminarium och diskutera den här frågan I det här fallet är det naturligtvis särskilt intressant att även fånga upp folkrättsexperter i USA Det är nog ett sätt att komma framåt att helt enkelt försöka få dem som kan folkrätten och kan göra tolkningar av den att argumentera kring den,seg
Det är också ett sätt att helt enkelt utveckla folkrätten Det är ju ett rättsområde som befinner sig i ständig förändring och där bland annat just ett seminarium kring frågeställningarna skulle kunna ge underlag för en fortsatt politisk diskussion som så småningom kan leda till större enighet i de frågorna,seg
De totalförsvarspliktigas skyldighet att genomgå medicinska undersökningar framgår av 5 kap 1  lagen (19941809) om totalförsvarsplikt Bestämmelsen föreskriver att den som fullgör värnplikt är skyldig att genomgå de medicinska och psykologiska undersökningar som krävs för att utveckla och bedöma hans eller hennes förutsättningar att tjänstgöra inom totalförsvaret I förarbetena till 5 kap 1  klargörs att blodprovstagning kan vara en sådan undersökning som är nödvändig för att utreda en totalförsvarspliktigs förutsättningar för tjänstgöring I förarbetena anförs vidare att en viss undersökning endast får göras om den är motiverad med hänsyn till den verksamhet som bedrivs vid det förband eller det verksamhetsställe där tjänstgöringen fullgörs Det kroppsliga ingreppet bör alltid vara nödvändigt för att bedöma förutsättningarna för den totalförsvarspliktiges förmåga att tjänstgöra i just den befattning som han eller hon ska upprätthålla,seg
Försvarsmakten har uppgett att det inte finns några hinder för att genomföra drogtester inom ramen för gällande lagstiftning men att sådana tester inte får ske slumpvis Försvarsmakten har därför genomfört tester då misstanke om berusning eller missbruk funnits,seg
Jag anser att statsmakterna har ett särskilt stort ansvar att sörja för att landets totalförsvarspliktiga utbildas i drogfri miljö detta då dessa unga kvinnor och män under plikt är inkallade till tjänstgöring och bedriver sådan verksamhet som kräver särskild uppmärksamhet och försiktighet till exempel hantering av vapen och olika fordon Vi har ett ansvar för dessa unga kvinnors och mäns säkerhet vid tjänstgöringen Vi måste därför hela tiden se över verksamheten Försvarsmaktens drogförebyggande verksamhet är ett viktigt led i säkerhetsarbetet Vi behöver därför också se över hur den verksamheten kan breddas och förbättras ytterligare Denna typ av åtgärder är väsentliga för att kunna skapa en högre verksamhetssäkerhet,seg
Jag anser att den drogförebyggande verksamheten är så viktig att jag är beredd att vidta ytterligare åtgärder om det krävs,seg
I fråga om en förändring av lagstiftningen på området så att en utökning av omfattningen av drogtester kan göras vill jag först säga att jag anser att ett omfattade och mycket viktigt arbete mot droger bedrivs inom Försvarsmakten Jag anser också att det är oerhört viktigt att ett sådant arbete kan bedrivas effektivt så att resultat nås Att utöka skyldigheten enligt lag är dock förenat med svårigheter De totalförsvarspliktigas skyldighet att genomgå medicinska undersökningar är i viss utsträckning en inskränkning av den grundlagsskyddade kroppsliga integriteten Enligt regeringsformen får dessa fri och rättigheter inte begränsas mer än vad som är nödvändigt med hänsyn till ändamålet,seg
Jag är dock beredd att om det behövs låta göra en översyn av reglerna på området för att se om möjligheterna till en utökad kontroll av droganvändning kan göras avseende de totalförsvarspliktiga,seg
Anf 34 ELSEMARIE LINDGREN (kd),note
Fru talman Det känns som om ministern håller med mig men ändå inte vågar ta steget fullt ut och ändra lagstiftningen så att det går att genomföra slumpvisa drogtester Vad är det egentligen som hindrar ministern Inte ska det väl behöva hända en svår olycka innan ministern vidtar åtgärder Det är det som vi oroas för och jag oroas för,seg
Vi har i dag mellan 20  och 25  människor i arbetsför ålder som ofrivilligt står utanför och det här är inte som statsminister Persson hävdar primärt ett arbetsmiljöproblem Det går inte heller att bagatellisera som arbetslivsministern gör genom att säga det inte är samma miljon utanför i dag som det var i går och som det kommer att vara i morgon,seg
Vi moderater vill återupprätta arbetslinjen Det är därför vi vill sänka skatterna på arbete särskilt för låg och medelinkomsttagare Vi måste få ned marginaleffekterna det vill säga sänka trösklarna för att komma in på arbetsmarknaden Regeringspolitiken har tvärtom höjt de trösklarna Vi vill ha stramare bidragssystem inte för att djävlas med folk utan för att det måste löna sig bättre att gå från bidragsförsörjning till försörjning genom eget arbete Det behöver bli lättare för företagen att anställa starta och expandera Det behövs alltså ett bättre företagsklimat i Sverige i vid mening,seg
Min före detta riksdagskollega den förre socialdemokratiske EUparlamentarikern Hans Karlsson som nu jobbar på LO har beskrivit situationen på följande sätt En miljon människor är antingen långtidsarbetslösa långtidssjukskrivna eller förtidspensionerade i Sverige i dag Av dem är ungefär hälften fullt arbetsföra Vi använder sjukpenning och förtidspensionering till att betala människor för att de inte ska jobba,seg
Det är de här människorna som vi måste ha en politik för att föra tillbaka till arbete Vi tycker att vi anvisar en sådan väg att öka arbetsutbudet Regeringens svar i det hänseendet är att man på s 27 i finansplanen föreslår För att flera ska kunna komma i arbete tillsätts en särskild expertgrupp,seg
Med friårsexperimentet som inte på något sätt orsakar någon statsfinansiell bankrutt sänder dock regeringen en förödande signal Inte nog med alla dem som redan befinner sig i utanförskap och försörjs med bidrag Genom friåret ska vi betala ytterligare 12 000 människor som är arbetsföra för att de ska ta ledigt Det har gått så långt att i årets vårbudget skjuts 2 000 av friårsplatserna upp till nästa år av det enkla skälet att arbetsförmedlingarna har tvingats lägga så stora resurser på att förmedla ledigheter att det har blivit för lite resurser kvar för att förmedla jobb,seg
Socialdemokraternas lösning förefaller i den här situationen när det gäller att möta framtidens utmaningar och de demografiska utmaningarna vara höjda skatter,seg
I samband med de socialdemokratiska kommundagarna spekulerade Göran Persson i kommunalskattehöjningar under det kommande decenniet Det talades om kommunalskatter på upp emot 40 kr,seg
Med ännu högre skatter på arbete försämrar vi Sveriges konkurrenskraft Vi får stigande marginaleffekter Högre skatter i stället för mer arbete kan aldrig lösa eller möta vår utmaning och det kan aldrig göra annat än underminera välfärden,seg
Redan i dag herr talman har ju statsfinanserna försvagats allvarligt Trots att vi har en hög tillväxt förmår vi inte samla i ladorna ens under goda tider Vi är långt från det tvåprocentsmål som riksdagen har satt upp för överskott i de konsoliderade offentliga finanserna,seg
